;;;;;;;;;;Utility;Runtime;SuppressionLimit;SuppressedRatio;Variance;VarianceWithoutSuppressed;Transformations
Cup;Loss;25-anonymity;RGR;0.1;0.3;0.05;25;63441;8;0.1706340692;8564.0;23.0;3.625416E-4;3.2547E-5;3.03714E-5;4.0
Cup;Loss;25-anonymity;RGR;0.1;0.325;0.05;25;63441;8;0.1706340692;8657.0;23.0;3.625416E-4;3.2547E-5;3.03714E-5;4.0
Cup;Loss;25-anonymity;RGR;0.1;0.35;0.05;25;63441;8;0.1706340692;8613.0;23.0;3.625416E-4;3.2547E-5;3.03714E-5;4.0
Cup;Loss;25-anonymity;RGR;0.1;0.375;0.05;25;63441;8;0.1706340692;8802.0;23.0;3.625416E-4;3.2547E-5;3.03714E-5;4.0
Cup;Loss;25-anonymity;RGR;0.1;0.4;0.05;25;63441;8;0.1706340692;8798.0;23.0;3.625416E-4;3.2547E-5;3.03714E-5;4.0
Cup;Loss;25-anonymity;RGR;0.1;0.425;0.05;25;63441;8;0.1706340692;8902.0;23.0;3.625416E-4;3.2547E-5;3.03714E-5;4.0
Cup;Loss;25-anonymity;RGR;0.1;0.45;0.05;25;63441;8;0.1706340692;8848.0;23.0;3.625416E-4;3.2547E-5;3.03714E-5;4.0
Cup;Loss;25-anonymity;RGR;0.1;0.475;0.05;25;63441;8;0.1706340692;8900.0;23.0;3.625416E-4;3.2547E-5;3.03714E-5;4.0
Cup;Loss;25-anonymity;RGR;0.1;0.5;0.05;25;63441;8;0.1706340692;8944.0;23.0;3.625416E-4;3.2547E-5;3.03714E-5;4.0
Cup;Loss;25-anonymity;RGR;0.95;0.0;0.05;25;63441;8;0.1134463409;70977.0;11.0;1.733894E-4;8.03855E-4;8.021326E-4;57.0
Cup;Loss;25-anonymity;RGR;0.95;0.025;0.05;25;63441;8;0.1152634188;51371.0;23.0;3.625416E-4;7.656087E-4;7.619699E-4;47.0
Cup;Loss;25-anonymity;RGR;0.95;0.05;0.05;25;63441;8;0.1245219227;24712.0;14.0;2.206775E-4;7.050733E-4;7.028524E-4;33.0
Cup;Loss;25-anonymity;RGR;0.95;0.075;0.05;25;63441;8;0.1276035835;20607.0;13.0;2.049148E-4;5.112554E-4;5.089688E-4;20.0
Cup;Loss;25-anonymity;RGR;0.95;0.1;0.05;25;63441;8;0.129082401;17614.0;18.0;2.837282E-4;4.476642E-4;4.444712E-4;16.0
Cup;Loss;25-anonymity;RGR;0.95;0.125;0.05;25;63441;8;0.1290509327;18299.0;13.0;2.049148E-4;4.425926E-4;4.402842E-4;14.0
Cup;Loss;25-anonymity;RGR;0.95;0.15;0.05;25;63441;8;0.1385197272;17585.0;23.0;3.625416E-4;0.0014598085;0.0014566137;8.0
Cup;Loss;25-anonymity;RGR;0.95;0.175;0.05;25;63441;8;0.1386304223;18251.0;5.0;7.88134E-5;0.0014437942;0.0014430971;8.0
Cup;Loss;25-anonymity;RGR;0.95;0.2;0.05;25;63441;8;0.1701351786;15889.0;5.0;7.88134E-5;8.0636E-6;7.5851E-6;6.0
Cup;Loss;25-anonymity;RGR;0.95;0.225;0.05;25;63441;8;0.1701351786;16433.0;5.0;7.88134E-5;8.0636E-6;7.5851E-6;6.0
Cup;Loss;25-anonymity;RGR;0.95;0.25;0.05;25;63441;8;0.1701351786;16652.0;5.0;7.88134E-5;8.0636E-6;7.5851E-6;6.0
Cup;Loss;25-anonymity;RGR;0.95;0.275;0.05;25;63441;8;0.1701351786;17145.0;5.0;7.88134E-5;8.0636E-6;7.5851E-6;6.0
Cup;Loss;25-anonymity;RGR;0.95;0.3;0.05;25;63441;8;0.1701774306;17194.0;3.0;4.7288E-5;6.7354E-6;6.4481E-6;6.0
Cup;Loss;25-anonymity;RGR;0.95;0.325;0.05;25;63441;8;0.1701774306;17389.0;3.0;4.7288E-5;6.7354E-6;6.4481E-6;6.0
Cup;Loss;25-anonymity;RGR;0.95;0.35;0.05;25;63441;8;0.1701774306;17948.0;3.0;4.7288E-5;6.7354E-6;6.4481E-6;6.0
Cup;Loss;25-anonymity;RGR;0.95;0.375;0.05;25;63441;8;0.1701774306;18211.0;3.0;4.7288E-5;6.7354E-6;6.4481E-6;6.0
Cup;Loss;25-anonymity;RGR;0.95;0.4;0.05;25;63441;8;0.1701774306;18506.0;3.0;4.7288E-5;6.7354E-6;6.4481E-6;6.0
Cup;Loss;25-anonymity;RGR;0.95;0.425;0.05;25;63441;8;0.1701774306;18173.0;3.0;4.7288E-5;6.7354E-6;6.4481E-6;6.0
Cup;Loss;25-anonymity;RGR;0.95;0.45;0.05;25;63441;8;0.1701774306;18455.0;3.0;4.7288E-5;6.7354E-6;6.4481E-6;6.0
Cup;Loss;25-anonymity;RGR;0.95;0.475;0.05;25;63441;8;0.1701977378;18559.0;12.0;1.891521E-4;7.7784E-6;6.6296E-6;5.0
Cup;Loss;25-anonymity;RGR;0.95;0.5;0.05;25;63441;8;0.1701977378;19305.0;12.0;1.891521E-4;7.7784E-6;6.6296E-6;5.0
Cup;Loss;25-anonymity;RGR;0.99999;0.0;0.05;25;63441;8;0.1128808778;186674.0;21.0;3.310162E-4;7.79029E-4;7.757024E-4;121.0
Cup;Loss;25-anonymity;RGR;0.99999;0.025;0.05;25;63441;8;0.1141339765;158817.0;7.0;1.103387E-4;7.72865E-4;7.71758E-4;94.0
Cup;Loss;25-anonymity;RGR;0.99999;0.05;0.05;25;63441;8;0.1242698783;52824.0;12.0;1.891521E-4;6.804873E-4;6.785681E-4;59.0
Cup;Loss;25-anonymity;RGR;0.99999;0.075;0.05;25;63441;8;0.1281946842;41676.0;23.0;3.625416E-4;4.613139E-4;4.572352E-4;38.0
Cup;Loss;25-anonymity;RGR;0.99999;0.1;0.05;25;63441;8;0.1288850737;29004.0;11.0;1.733894E-4;4.520753E-4;4.501265E-4;20.0
Cup;Loss;25-anonymity;RGR;0.99999;0.125;0.05;25;63441;8;0.1292244661;29295.0;3.0;4.7288E-5;4.388304E-4;4.382975E-4;14.0
Cup;Loss;25-anonymity;RGR;0.99999;0.15;0.05;25;63441;8;0.1385197272;28293.0;23.0;3.625416E-4;0.0014598085;0.0014566137;8.0
Cup;Loss;25-anonymity;RGR;0.99999;0.175;0.05;25;63441;8;0.1386304223;31365.0;5.0;7.88134E-5;0.0014437942;0.0014430971;8.0
Cup;Loss;25-anonymity;RGR;0.99999;0.2;0.05;25;63441;8;0.1701351786;28296.0;5.0;7.88134E-5;8.0636E-6;7.5851E-6;6.0
Cup;Loss;25-anonymity;RGR;0.99999;0.225;0.05;25;63441;8;0.1701351786;29232.0;5.0;7.88134E-5;8.0636E-6;7.5851E-6;6.0
Cup;Loss;25-anonymity;RGR;0.99999;0.25;0.05;25;63441;8;0.1701351786;29815.0;5.0;7.88134E-5;8.0636E-6;7.5851E-6;6.0
Cup;Loss;25-anonymity;RGR;0.99999;0.275;0.05;25;63441;8;0.1701351786;30785.0;5.0;7.88134E-5;8.0636E-6;7.5851E-6;6.0
Cup;Loss;25-anonymity;RGR;0.99999;0.3;0.05;25;63441;8;0.1701774306;31642.0;3.0;4.7288E-5;6.7354E-6;6.4481E-6;6.0
Cup;Loss;25-anonymity;RGR;0.99999;0.325;0.05;25;63441;8;0.1701774306;31981.0;3.0;4.7288E-5;6.7354E-6;6.4481E-6;6.0
Cup;Loss;25-anonymity;RGR;0.99999;0.35;0.05;25;63441;8;0.1701774306;33223.0;3.0;4.7288E-5;6.7354E-6;6.4481E-6;6.0
Cup;Loss;25-anonymity;RGR;0.99999;0.375;0.05;25;63441;8;0.1701774306;33324.0;3.0;4.7288E-5;6.7354E-6;6.4481E-6;6.0
Cup;Loss;25-anonymity;RGR;0.99999;0.4;0.05;25;63441;8;0.1701774306;34334.0;3.0;4.7288E-5;6.7354E-6;6.4481E-6;6.0
Cup;Loss;25-anonymity;RGR;0.99999;0.425;0.05;25;63441;8;0.1701774306;35219.0;3.0;4.7288E-5;6.7354E-6;6.4481E-6;6.0
Cup;Loss;25-anonymity;RGR;0.99999;0.45;0.05;25;63441;8;0.1701774306;36203.0;3.0;4.7288E-5;6.7354E-6;6.4481E-6;6.0
Cup;Loss;25-anonymity;RGR;0.99999;0.475;0.05;25;63441;8;0.1701977378;37006.0;12.0;1.891521E-4;7.7784E-6;6.6296E-6;5.0
Cup;Loss;25-anonymity;RGR;0.99999;0.5;0.05;25;63441;8;0.1701977378;37161.0;12.0;1.891521E-4;7.7784E-6;6.6296E-6;5.0
Cup;Loss;50-anonymity;RGR;0.05;0.0;0.05;50;63441;8;0.2411003266;6788.0;4.0;6.30507E-5;1.00983E-5;9.7167E-6;4.0
Cup;Loss;50-anonymity;RGR;0.05;0.025;0.05;50;63441;8;0.2411003266;6730.0;4.0;6.30507E-5;1.00983E-5;9.7167E-6;4.0
Cup;Loss;50-anonymity;RGR;0.05;0.05;0.05;50;63441;8;0.2411003266;6845.0;4.0;6.30507E-5;1.00983E-5;9.7167E-6;4.0
Cup;Loss;50-anonymity;RGR;0.05;0.075;0.05;50;63441;8;0.2411003266;6852.0;4.0;6.30507E-5;1.00983E-5;9.7167E-6;4.0
Cup;Loss;50-anonymity;RGR;0.05;0.1;0.05;50;63441;8;0.2411003266;7189.0;4.0;6.30507E-5;1.00983E-5;9.7167E-6;4.0
Cup;Loss;50-anonymity;RGR;0.05;0.125;0.05;50;63441;8;0.2411003266;7070.0;4.0;6.30507E-5;1.00983E-5;9.7167E-6;4.0
Cup;Loss;50-anonymity;RGR;0.05;0.15;0.05;50;63441;8;0.2411003266;6966.0;4.0;6.30507E-5;1.00983E-5;9.7167E-6;4.0
Cup;Loss;50-anonymity;RGR;0.05;0.175;0.05;50;63441;8;0.2411003266;7096.0;4.0;6.30507E-5;1.00983E-5;9.7167E-6;4.0
Cup;Loss;50-anonymity;RGR;0.05;0.2;0.05;50;63441;8;0.2411003266;7182.0;4.0;6.30507E-5;1.00983E-5;9.7167E-6;4.0
Cup;Loss;50-anonymity;RGR;0.05;0.225;0.05;50;63441;8;0.2411003266;7079.0;4.0;6.30507E-5;1.00983E-5;9.7167E-6;4.0
Cup;Loss;50-anonymity;RGR;0.05;0.25;0.05;50;63441;8;0.2411003266;6989.0;4.0;6.30507E-5;1.00983E-5;9.7167E-6;4.0
Cup;Loss;50-anonymity;RGR;0.05;0.275;0.05;50;63441;8;0.2411003266;6930.0;4.0;6.30507E-5;1.00983E-5;9.7167E-6;4.0
Cup;Loss;50-anonymity;RGR;0.05;0.3;0.05;50;63441;8;0.2411003266;6911.0;4.0;6.30507E-5;1.00983E-5;9.7167E-6;4.0
Cup;Loss;50-anonymity;RGR;0.05;0.325;0.05;50;63441;8;0.2411003266;6955.0;4.0;6.30507E-5;1.00983E-5;9.7167E-6;4.0
Cup;Loss;50-anonymity;RGR;0.05;0.35;0.05;50;63441;8;0.2411003266;6738.0;4.0;6.30507E-5;1.00983E-5;9.7167E-6;4.0
Cup;Loss;50-anonymity;RGR;0.05;0.375;0.05;50;63441;8;0.2411003266;6909.0;4.0;6.30507E-5;1.00983E-5;9.7167E-6;4.0
Cup;Loss;50-anonymity;RGR;0.05;0.4;0.05;50;63441;8;0.2411003266;7091.0;4.0;6.30507E-5;1.00983E-5;9.7167E-6;4.0
Cup;Loss;50-anonymity;RGR;0.05;0.425;0.05;50;63441;8;0.2411003266;7037.0;4.0;6.30507E-5;1.00983E-5;9.7167E-6;4.0
Cup;Loss;50-anonymity;RGR;0.05;0.45;0.05;50;63441;8;0.2411003266;7152.0;4.0;6.30507E-5;1.00983E-5;9.7167E-6;4.0
Cup;Loss;50-anonymity;RGR;0.05;0.475;0.05;50;63441;8;0.2411003266;6762.0;4.0;6.30507E-5;1.00983E-5;9.7167E-6;4.0
Cup;Loss;50-anonymity;RGR;0.05;0.5;0.05;50;63441;8;0.2411003266;6669.0;4.0;6.30507E-5;1.00983E-5;9.7167E-6;4.0
Cup;Loss;50-anonymity;RGR;0.1;0.0;0.05;50;63441;8;0.2061386171;8583.0;26.0;4.098296E-4;2.836668E-4;2.785872E-4;4.0
Cup;Loss;50-anonymity;RGR;0.1;0.025;0.05;50;63441;8;0.2061386171;8680.0;26.0;4.098296E-4;2.836668E-4;2.785872E-4;4.0
Cup;Loss;50-anonymity;RGR;0.1;0.05;0.05;50;63441;8;0.2061386171;8535.0;26.0;4.098296E-4;2.836668E-4;2.785872E-4;4.0
Cup;Loss;50-anonymity;RGR;0.1;0.075;0.05;50;63441;8;0.2061386171;8601.0;26.0;4.098296E-4;2.836668E-4;2.785872E-4;4.0
Cup;Loss;50-anonymity;RGR;0.1;0.1;0.05;50;63441;8;0.2061386171;8309.0;26.0;4.098296E-4;2.836668E-4;2.785872E-4;4.0
Cup;Loss;50-anonymity;RGR;0.1;0.125;0.05;50;63441;8;0.2061386171;8720.0;26.0;4.098296E-4;2.836668E-4;2.785872E-4;4.0
Cup;Loss;50-anonymity;RGR;0.1;0.15;0.05;50;63441;8;0.2061386171;8758.0;26.0;4.098296E-4;2.836668E-4;2.785872E-4;4.0
Cup;Loss;50-anonymity;RGR;0.1;0.175;0.05;50;63441;8;0.2061386171;8704.0;26.0;4.098296E-4;2.836668E-4;2.785872E-4;4.0
Cup;Loss;50-anonymity;RGR;0.1;0.2;0.05;50;63441;8;0.2061386171;8750.0;26.0;4.098296E-4;2.836668E-4;2.785872E-4;4.0
Cup;Loss;50-anonymity;RGR;0.1;0.225;0.05;50;63441;8;0.2061386171;8604.0;26.0;4.098296E-4;2.836668E-4;2.785872E-4;4.0
Cup;Loss;50-anonymity;RGR;0.1;0.25;0.05;50;63441;8;0.2061386171;8385.0;26.0;4.098296E-4;2.836668E-4;2.785872E-4;4.0
Cup;Loss;50-anonymity;RGR;0.1;0.275;0.05;50;63441;8;0.2061386171;8392.0;26.0;4.098296E-4;2.836668E-4;2.785872E-4;4.0
Cup;Loss;50-anonymity;RGR;0.1;0.3;0.05;50;63441;8;0.2061386171;8284.0;26.0;4.098296E-4;2.836668E-4;2.785872E-4;4.0
Cup;Loss;50-anonymity;RGR;0.1;0.325;0.05;50;63441;8;0.2061386171;7994.0;26.0;4.098296E-4;2.836668E-4;2.785872E-4;4.0
Cup;Loss;50-anonymity;RGR;0.1;0.35;0.05;50;63441;8;0.2061386171;8312.0;26.0;4.098296E-4;2.836668E-4;2.785872E-4;4.0
Cup;Loss;50-anonymity;RGR;0.1;0.375;0.05;50;63441;8;0.2061386171;8291.0;26.0;4.098296E-4;2.836668E-4;2.785872E-4;4.0
Cup;Loss;50-anonymity;RGR;0.1;0.4;0.05;50;63441;8;0.2228873815;8265.0;28.0;4.41355E-4;5.529914E-4;5.516601E-4;4.0
Cup;Loss;50-anonymity;RGR;0.1;0.425;0.05;50;63441;8;0.2228873815;7838.0;28.0;4.41355E-4;5.529914E-4;5.516601E-4;4.0
Cup;Loss;50-anonymity;RGR;0.1;0.45;0.05;50;63441;8;0.2228873815;7834.0;28.0;4.41355E-4;5.529914E-4;5.516601E-4;4.0
Cup;Loss;50-anonymity;RGR;0.1;0.475;0.05;50;63441;8;0.2228873815;7992.0;28.0;4.41355E-4;5.529914E-4;5.516601E-4;4.0
Cup;Loss;50-anonymity;RGR;0.1;0.5;0.05;50;63441;8;0.2228873815;8046.0;28.0;4.41355E-4;5.529914E-4;5.516601E-4;4.0
Cup;Loss;50-anonymity;RGR;0.95;0.0;0.05;50;63441;8;0.1400900816;70581.0;27.0;4.255923E-4;0.0010743514;0.0010709864;43.0
Cup;Loss;50-anonymity;RGR;0.95;0.025;0.05;50;63441;8;0.1405913796;58142.0;28.0;4.41355E-4;9.920709E-4;9.884463E-4;38.0
Cup;Loss;50-anonymity;RGR;0.95;0.05;0.05;50;63441;8;0.1468794006;24042.0;46.0;7.250831E-4;8.860286E-4;8.801583E-4;28.0
Cup;Loss;50-anonymity;RGR;0.95;0.075;0.05;50;63441;8;0.1493353317;21733.0;27.0;4.255923E-4;7.274144E-4;7.235123E-4;20.0
Cup;Loss;50-anonymity;RGR;0.95;0.1;0.05;50;63441;8;0.1754936979;16796.0;4.0;6.30507E-5;3.83659E-5;3.79888E-5;15.0
Cup;Loss;50-anonymity;RGR;0.95;0.125;0.05;50;63441;8;0.1766068035;15525.0;11.0;1.733894E-4;1.26923E-5;1.16418E-5;8.0
Cup;Loss;50-anonymity;RGR;0.95;0.15;0.05;50;63441;8;0.1766068035;15847.0;11.0;1.733894E-4;1.26923E-5;1.16418E-5;8.0
Cup;Loss;50-anonymity;RGR;0.95;0.175;0.05;50;63441;8;0.1794521256;14840.0;43.0;6.777951E-4;2.402997E-4;2.366709E-4;5.0
Cup;Loss;50-anonymity;RGR;0.95;0.2;0.05;50;63441;8;0.1794521256;15347.0;43.0;6.777951E-4;2.402997E-4;2.366709E-4;5.0
Cup;Loss;50-anonymity;RGR;0.95;0.225;0.05;50;63441;8;0.1794521256;15878.0;43.0;6.777951E-4;2.402997E-4;2.366709E-4;5.0
Cup;Loss;50-anonymity;RGR;0.95;0.25;0.05;50;63441;8;0.1794521256;16441.0;43.0;6.777951E-4;2.402997E-4;2.366709E-4;5.0
Cup;Loss;50-anonymity;RGR;0.95;0.275;0.05;50;63441;8;0.1804084304;16357.0;30.0;4.728803E-4;2.514903E-4;2.489768E-4;6.0
Cup;Loss;50-anonymity;RGR;0.95;0.3;0.05;50;63441;8;0.185823508;16620.0;42.0;6.620324E-4;2.699099E-4;2.656817E-4;5.0
Cup;Loss;50-anonymity;RGR;0.95;0.325;0.05;50;63441;8;0.185823508;16880.0;42.0;6.620324E-4;2.699099E-4;2.656817E-4;5.0
Cup;Loss;50-anonymity;RGR;0.95;0.35;0.05;50;63441;8;0.185823508;17125.0;42.0;6.620324E-4;2.699099E-4;2.656817E-4;5.0
Cup;Loss;50-anonymity;RGR;0.95;0.375;0.05;50;63441;8;0.185823508;17455.0;42.0;6.620324E-4;2.699099E-4;2.656817E-4;5.0
Cup;Loss;50-anonymity;RGR;0.95;0.4;0.05;50;63441;8;0.1877153794;17669.0;26.0;4.098296E-4;7.6331E-6;5.1431E-6;4.0
Cup;Loss;50-anonymity;RGR;0.95;0.425;0.05;50;63441;8;0.2195670367;17470.0;3.0;4.7288E-5;1.364371E-4;1.362761E-4;5.0
Cup;Loss;50-anonymity;RGR;0.95;0.45;0.05;50;63441;8;0.2228873815;17183.0;28.0;4.41355E-4;5.529914E-4;5.516601E-4;4.0
Cup;Loss;50-anonymity;RGR;0.95;0.475;0.05;50;63441;8;0.2228873815;17041.0;28.0;4.41355E-4;5.529914E-4;5.516601E-4;4.0
Cup;Loss;50-anonymity;RGR;0.95;0.5;0.05;50;63441;8;0.2228873815;17923.0;28.0;4.41355E-4;5.529914E-4;5.516601E-4;4.0
Cup;Loss;50-anonymity;RGR;0.99999;0.0;0.05;50;63441;8;0.1390113371;189576.0;22.0;3.467789E-4;0.0010486359;0.0010458815;86.0
Cup;Loss;50-anonymity;RGR;0.99999;0.025;0.05;50;63441;8;0.1393000585;189547.0;11.0;1.733894E-4;0.0010557857;0.0010543992;90.0
Cup;Loss;50-anonymity;RGR;0.99999;0.05;0.05;50;63441;8;0.1459945295;47267.0;11.0;1.733894E-4;9.204523E-4;9.190562E-4;45.0
Cup;Loss;50-anonymity;RGR;0.99999;0.075;0.05;50;63441;8;0.1488198042;36865.0;34.0;5.35931E-4;6.973478E-4;6.923954E-4;30.0
Cup;Loss;50-anonymity;RGR;0.99999;0.1;0.05;50;63441;8;0.1754697184;26562.0;34.0;5.35931E-4;3.71538E-5;3.39392E-5;17.0
Cup;Loss;50-anonymity;RGR;0.99999;0.125;0.05;50;63441;8;0.1762008082;24528.0;11.0;1.733894E-4;1.72548E-5;1.62066E-5;10.0
Cup;Loss;50-anonymity;RGR;0.99999;0.15;0.05;50;63441;8;0.1766068035;23975.0;11.0;1.733894E-4;1.26923E-5;1.16418E-5;8.0
Cup;Loss;50-anonymity;RGR;0.99999;0.175;0.05;50;63441;8;0.1794521256;24951.0;43.0;6.777951E-4;2.402997E-4;2.366709E-4;5.0
Cup;Loss;50-anonymity;RGR;0.99999;0.2;0.05;50;63441;8;0.1794521256;25094.0;43.0;6.777951E-4;2.402997E-4;2.366709E-4;5.0
Cup;Loss;50-anonymity;RGR;0.99999;0.225;0.05;50;63441;8;0.1794521256;25207.0;43.0;6.777951E-4;2.402997E-4;2.366709E-4;5.0
Cup;Loss;50-anonymity;RGR;0.99999;0.25;0.05;50;63441;8;0.1794521256;26579.0;43.0;6.777951E-4;2.402997E-4;2.366709E-4;5.0
Cup;Loss;50-anonymity;RGR;0.99999;0.275;0.05;50;63441;8;0.1804084304;26650.0;30.0;4.728803E-4;2.514903E-4;2.489768E-4;6.0
Cup;Loss;50-anonymity;RGR;0.99999;0.3;0.05;50;63441;8;0.185823508;28141.0;42.0;6.620324E-4;2.699099E-4;2.656817E-4;5.0
Cup;Loss;50-anonymity;RGR;0.99999;0.325;0.05;50;63441;8;0.185823508;28662.0;42.0;6.620324E-4;2.699099E-4;2.656817E-4;5.0
Cup;Loss;50-anonymity;RGR;0.99999;0.35;0.05;50;63441;8;0.185823508;29607.0;42.0;6.620324E-4;2.699099E-4;2.656817E-4;5.0
Cup;Loss;50-anonymity;RGR;0.99999;0.375;0.05;50;63441;8;0.185823508;30102.0;42.0;6.620324E-4;2.699099E-4;2.656817E-4;5.0
Cup;Loss;50-anonymity;RGR;0.99999;0.4;0.05;50;63441;8;0.1877153794;31101.0;26.0;4.098296E-4;7.6331E-6;5.1431E-6;4.0
Cup;Loss;50-anonymity;RGR;0.99999;0.425;0.05;50;63441;8;0.2195670367;30389.0;3.0;4.7288E-5;1.364371E-4;1.362761E-4;5.0
Cup;Loss;50-anonymity;RGR;0.99999;0.45;0.05;50;63441;8;0.2228873815;30641.0;28.0;4.41355E-4;5.529914E-4;5.516601E-4;4.0
Cup;Loss;50-anonymity;RGR;0.99999;0.475;0.05;50;63441;8;0.2228873815;31163.0;28.0;4.41355E-4;5.529914E-4;5.516601E-4;4.0
Cup;Loss;50-anonymity;RGR;0.99999;0.5;0.05;50;63441;8;0.2228873815;31494.0;28.0;4.41355E-4;5.529914E-4;5.516601E-4;4.0
